timestamp,spot,strike,pos,ce_ltp,ce_oi,ce_delta,pe_ltp,pe_oi,pe_delta
2026-05-12 07:51:40,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:51:40,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:51:40,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:51:40,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:51:40,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:51:40,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:51:40,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:51:41,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:51:41,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:51:41,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:51:41,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:51:41,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:51:41,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:51:41,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:51:41,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:51:41,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:51:41,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:51:41,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:51:41,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:51:41,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:51:41,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:51:41,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:52:41,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:52:41,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:52:41,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:52:41,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:52:41,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:52:41,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:52:41,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:52:41,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:52:41,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:52:41,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:52:41,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:52:41,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:52:41,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:52:41,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:52:41,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:52:42,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:52:42,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:52:42,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:52:42,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:52:42,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:52:42,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:52:42,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:52:42,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:52:42,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:52:42,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:52:42,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:52:42,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:52:42,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:52:42,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:52:42,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:53:41,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:53:41,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:53:41,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:53:41,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:53:41,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:53:41,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:53:41,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:53:41,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:53:41,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:53:41,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:53:41,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:53:41,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:53:41,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:53:41,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:53:41,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:53:42,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:53:42,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:53:42,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:53:42,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:53:42,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:53:42,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:53:42,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:53:42,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:53:42,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:53:42,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:53:42,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:53:42,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:53:42,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:53:42,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:53:42,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:54:42,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:54:42,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:54:42,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:54:42,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:54:42,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:54:42,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:54:42,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:54:42,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:54:42,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:54:42,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:54:42,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:54:42,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:54:42,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:54:42,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:54:42,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:54:43,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:54:43,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:54:43,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:54:43,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:54:43,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:54:43,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:54:43,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:54:43,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:54:43,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:54:43,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:54:43,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:54:43,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:54:43,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:54:43,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:54:43,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:55:43,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:55:43,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:55:43,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:55:43,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:55:43,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:55:43,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:55:43,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:55:43,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:55:43,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:55:43,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:55:43,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:55:43,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:55:43,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:55:43,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:55:43,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:55:43,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:55:43,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:55:43,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:55:43,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:55:43,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:55:43,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:55:43,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:55:43,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:55:43,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:55:43,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:55:43,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:55:43,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:55:43,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:55:43,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:55:43,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:56:43,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:56:43,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:56:43,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:56:43,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:56:43,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:56:43,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:56:43,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:56:43,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:56:43,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:56:43,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:56:43,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:56:43,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:56:43,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:56:43,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:56:43,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:56:44,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:56:44,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:56:44,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:56:44,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:56:44,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:56:44,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:56:44,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:56:44,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:56:44,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:56:44,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:56:44,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:56:44,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:56:44,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:56:44,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:56:44,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:57:44,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:57:44,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:57:44,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:57:44,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:57:44,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:57:44,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:57:44,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:57:44,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:57:44,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:57:44,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:57:44,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:57:44,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:57:44,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:57:44,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:57:44,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:58:45,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:58:45,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:58:45,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:58:45,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:58:45,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:58:45,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:58:45,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:58:45,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:58:45,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:58:45,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:58:45,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:58:45,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:58:45,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:58:45,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:58:45,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:58:45,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:58:45,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:58:45,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:58:45,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:58:45,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:58:45,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:58:45,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:58:45,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:58:45,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:58:45,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:58:45,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:58:45,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:58:45,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:58:45,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:58:45,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:59:45,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:59:45,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:59:45,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:59:45,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:59:45,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:59:45,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:59:45,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:59:45,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:59:45,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:59:45,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:59:45,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:59:45,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:59:45,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:59:45,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:59:45,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 07:59:45,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 07:59:45,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
2026-05-12 07:59:45,76015.28,75500.0,-5.0,966.15,22000.0,0.6552,295.4,286060.0,0.3267
2026-05-12 07:59:45,76015.28,75600.0,-4.0,895.1,11600.0,0.6317,326.3,98220.0,0.3528
2026-05-12 07:59:45,76015.28,75700.0,-3.0,829.8,13860.0,0.6078,357.8,57760.0,0.3796
2026-05-12 07:59:45,76015.28,75800.0,-2.0,766.0,21500.0,0.5825,396.5,129680.0,0.4079
2026-05-12 07:59:45,76015.28,75900.0,-1.0,703.35,34820.0,0.5571,436.6,96260.0,0.4367
2026-05-12 07:59:45,76015.28,76000.0,ATM,644.55,225340.0,0.5311,476.6,424120.0,0.4659
2026-05-12 07:59:45,76015.28,76100.0,+1.0,594.7,118520.0,0.5043,521.9,228920.0,0.4961
2026-05-12 07:59:45,76015.28,76200.0,+2.0,540.35,196040.0,0.4773,570.75,285440.0,0.5264
2026-05-12 07:59:45,76015.28,76300.0,+3.0,494.1,270440.0,0.4501,622.5,160540.0,0.5575
2026-05-12 07:59:45,76015.28,76400.0,+4.0,449.8,305720.0,0.4236,678.1,171000.0,0.5878
2026-05-12 07:59:45,76015.28,76500.0,+5.0,407.5,701240.0,0.3968,736.4,410720.0,0.6182
2026-05-12 07:59:45,76015.28,76600.0,+6.0,371.95,191400.0,0.3712,796.4,72640.0,0.6466
2026-05-12 07:59:45,76015.28,76700.0,+7.0,336.7,151980.0,0.3462,867.35,43020.0,0.6765
2026-05-12 08:00:46,76015.28,75300.0,-7.0,1117.8,380.0,0.6954,238.05,61360.0,0.2789
2026-05-12 08:00:46,76015.28,75400.0,-6.0,1042.35,2280.0,0.6752,265.0,70000.0,0.3016
