timestamp,open,high,low,close,volume,open_interest
2026-01-13 10:31:00+05:30,1195.3,1195.3,1195.3,1195.3,65,7540
2026-01-13 10:32:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:33:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:34:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:35:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:36:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:37:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:38:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:39:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:40:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:41:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:42:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:43:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:44:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:45:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:46:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:47:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:48:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:49:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:50:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:51:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:52:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:53:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:54:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:55:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:56:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:57:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:58:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 10:59:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:00:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:01:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:02:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:03:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:04:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:05:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:06:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:07:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:08:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:09:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:10:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:11:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:12:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:13:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:14:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:15:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:16:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:17:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:18:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:19:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:20:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:21:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:22:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:23:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:24:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:25:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:26:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:27:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:28:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:29:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:30:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:31:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:32:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:33:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:34:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:35:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:36:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:37:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:38:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:39:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:40:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:41:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:42:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:43:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:44:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:45:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:46:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:47:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:48:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:49:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:50:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:51:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:52:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:53:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:54:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:55:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:56:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:57:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:58:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 11:59:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:00:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:01:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:02:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:03:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:04:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:05:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:06:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:07:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:08:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:09:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:10:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:11:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:12:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:13:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:14:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:15:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:16:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:17:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:18:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:19:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:20:00+05:30,1195.3,1195.3,1195.3,1195.3,0,7540
2026-01-13 12:21:00+05:30,1096.55,1102.15,1096.55,1102.15,130,7605
2026-01-13 12:22:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:23:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:24:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:25:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:26:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:27:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:28:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:29:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:30:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:31:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:32:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:33:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:34:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:35:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:36:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:37:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:38:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:39:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:40:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:41:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:42:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:43:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:44:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:45:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:46:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:47:00+05:30,1102.15,1102.15,1102.15,1102.15,0,7605
2026-01-13 12:48:00+05:30,1060.3,1060.3,1056.85,1056.85,650,7605
